listing_id,user_id,category,emirate,price,created_date,status
4399,1521,Penthouses,Sharjah,4402253.67,2025-09-30,expired
4400,3468,Villas,Umm Al Quwain,1061166.78,2025-08-05,active
4401,4842,Townhouses,Dubai,2160567.31,2024-02-22,active
4402,4489,Apartments,Abu Dhabi,1378631.25,2024-03-05,sold
4403,4141,Townhouses,Dubai,3179543.16,2024-06-19,active
4404,2979,Apartments,Abu Dhabi,1078076.04,2025-10-09,active
4405,2421,Villas,Sharjah,1978959.2,2025-03-08,active
4406,2735,Penthouses,Abu Dhabi,7575794.33,2025-11-10,active
4407,3517,Apartments,Dubai,969223.27,2024-09-06,active
4408,4128,Penthouses,Dubai,9449316.82,2025-01-28,active
4409,3965,Villas,Ras Al Khaimah,2232362.36,2024-12-10,active
4410,329,Villas,Dubai,4228043.6,2025-01-12,expired
4411,1147,Apartments,Abu Dhabi,1022034.73,2024-04-05,active
4412,1648,Penthouses,Dubai,9741381.13,2024-01-31,active
4413,1270,Apartments,Dubai,1235178.15,2024-05-20,active
4414,2040,Penthouses,Dubai,6759922.4,2024-05-04,active
4415,355,Apartments,Dubai,799924.67,2025-11-07,active
4416,2915,Apartments,Dubai,1362678.65,2025-03-31,active
4417,2670,Apartments,Dubai,1108143.15,2024-03-12,active
4418,444,Townhouses,Abu Dhabi,3052766.25,2025-09-22,sold
4419,1180,Villas,Dubai,2295062.38,2024-06-03,expired
4420,2919,Commercial,Ajman,1290603.58,2024-05-26,expired
4421,4505,Villas,Abu Dhabi,2106576.89,2024-12-24,active
4422,623,Penthouses,Umm Al Quwain,1916458.18,2024-07-19,active
4423,3139,Villas,Sharjah,1724175.09,2024-01-04,active
4424,1974,Villas,Sharjah,2318959.38,2024-06-15,active
4425,1896,Apartments,Ras Al Khaimah,514144.22,2024-10-08,active
4426,4774,Townhouses,Umm Al Quwain,1257028.43,2025-09-28,active
4427,3876,Penthouses,Ras Al Khaimah,4078708.7,2024-04-04,active
4428,887,Townhouses,Dubai,1914879.39,2024-04-28,active
4429,2172,Villas,Abu Dhabi,2902387.24,2025-05-14,expired
4430,2711,Townhouses,Abu Dhabi,1758558.81,2024-07-03,active
4431,564,Commercial,Sharjah,902201.52,2025-10-15,sold
4432,4460,Villas,Sharjah,1557642.01,2024-10-13,sold
4433,1560,Apartments,Sharjah,818383.36,2024-12-19,active
4434,3414,Apartments,Dubai,990670.06,2025-02-03,sold
4435,3018,Townhouses,Dubai,2949443.14,2025-03-17,active
4436,4733,Penthouses,Ras Al Khaimah,2784650.36,2025-01-21,sold
4437,2159,Apartments,Fujairah,348673.86,2025-02-09,sold
4438,786,Penthouses,Dubai,9576615.95,2024-08-04,active
4439,504,Apartments,Dubai,1313531.38,2024-09-13,expired
4440,1390,Villas,Sharjah,2687989.06,2024-06-25,expired
4441,4632,Townhouses,Dubai,2839718.8,2025-10-30,sold
4442,3065,Villas,Dubai,3259337.06,2024-02-08,active
4443,302,Villas,Dubai,4749783.33,2025-07-06,active
4444,4611,Apartments,Sharjah,483424.96,2025-06-18,active
4445,2844,Townhouses,Ras Al Khaimah,1476379.22,2025-01-18,sold
4446,4970,Penthouses,Dubai,8280867.14,2024-05-23,active
4447,4824,Apartments,Ras Al Khaimah,520810.04,2024-06-05,active
4448,4253,Townhouses,Ajman,1380397.85,2025-02-25,active
4449,2871,Townhouses,Ajman,1011757.21,2024-08-11,expired
4450,2908,Penthouses,Umm Al Quwain,2418097.91,2024-05-11,active
4451,3020,Villas,Sharjah,2763987.04,2024-08-29,expired
4452,3021,Apartments,Dubai,877698.93,2024-08-12,active
4453,4408,Commercial,Dubai,1594639.66,2025-10-22,expired
4454,1494,Villas,Abu Dhabi,4065061.72,2024-10-21,active
4455,1055,Land,Ajman,735671.05,2025-11-28,sold
4456,532,Apartments,Abu Dhabi,1333049.07,2024-02-26,active
4457,963,Apartments,Abu Dhabi,1393375.41,2024-05-21,active
4458,27,Villas,Dubai,2998679.17,2025-11-25,active
4459,4553,Apartments,Abu Dhabi,709623.67,2024-02-06,active
4460,1114,Villas,Abu Dhabi,2503412.26,2024-03-28,active
4461,4292,Villas,Ajman,2071364.6,2025-02-22,sold
4462,694,Apartments,Abu Dhabi,775013.12,2025-02-26,active
4463,1061,Commercial,Dubai,2243542.32,2024-06-20,active
4464,4915,Commercial,Dubai,1408947.38,2024-06-03,active
4465,1658,Townhouses,Umm Al Quwain,890652.22,2025-09-03,sold
4466,4612,Townhouses,Umm Al Quwain,1218553.53,2025-05-20,active
4467,2901,Commercial,Fujairah,716491.04,2025-12-15,active
4468,3288,Apartments,Fujairah,656220.88,2024-05-03,expired
4469,3765,Penthouses,Sharjah,5303794.4,2025-05-01,sold
4470,2882,Apartments,Abu Dhabi,753285.62,2025-06-15,active
4471,2177,Commercial,Sharjah,1239422.74,2025-04-12,active
4472,2975,Villas,Abu Dhabi,3853974.89,2024-06-11,active
4473,4069,Apartments,Abu Dhabi,1424929.93,2024-06-25,active
4474,4975,Apartments,Ras Al Khaimah,667170.0,2024-07-23,sold
4475,2729,Townhouses,Dubai,2643351.94,2024-05-28,active
4476,4952,Villas,Abu Dhabi,2398069.78,2024-07-14,active
4477,296,Penthouses,Abu Dhabi,4495593.62,2025-11-08,active
4478,2083,Villas,Abu Dhabi,2456889.23,2025-04-26,sold
4479,917,Villas,Abu Dhabi,4409194.56,2024-06-19,active
4480,1728,Villas,Sharjah,1740620.04,2025-01-27,active
4481,4548,Villas,Dubai,3109435.5,2025-02-27,active
4482,1087,Villas,Sharjah,2652683.69,2025-12-06,active
4483,1929,Apartments,Dubai,1080373.37,2025-01-17,active
4484,1113,Villas,Dubai,3702037.53,2024-02-03,active
4485,3933,Villas,Dubai,3727179.37,2025-05-08,active
4486,4828,Apartments,Sharjah,510576.9,2024-09-19,active
4487,1354,Penthouses,Dubai,5699347.19,2024-08-05,active
4488,3770,Villas,Dubai,4700024.71,2025-01-26,sold
4489,4651,Townhouses,Sharjah,1942405.8,2025-07-02,active
4490,455,Apartments,Umm Al Quwain,501671.43,2024-01-14,active
4491,3953,Penthouses,Abu Dhabi,6401664.67,2025-06-06,active
4492,1029,Townhouses,Dubai,2837463.48,2025-02-21,active
4493,2029,Villas,Sharjah,1509935.46,2025-10-31,active
4494,2882,Apartments,Abu Dhabi,1363147.45,2025-07-18,active
4495,411,Townhouses,Abu Dhabi,2778749.94,2025-01-12,active
4496,4846,Townhouses,Dubai,2842916.67,2024-03-07,expired
4497,1528,Commercial,Dubai,1676168.94,2025-11-14,active
4498,4390,Villas,Ajman,1602734.26,2024-08-13,active
4499,4267,Villas,Dubai,3314312.88,2024-05-22,sold
4500,1867,Penthouses,Abu Dhabi,8596174.13,2024-01-03,active
4501,870,Apartments,Sharjah,456008.44,2025-04-20,active
4502,3988,Penthouses,Abu Dhabi,5450124.25,2025-06-06,active
4503,2281,Penthouses,Dubai,9338277.12,2025-06-22,active
4504,4298,Penthouses,Abu Dhabi,8410998.44,2025-03-13,sold
4505,931,Apartments,Dubai,1433138.89,2025-04-13,sold
4506,2011,Villas,Umm Al Quwain,1195959.52,2024-03-24,active
4507,4119,Commercial,Dubai,1504077.93,2025-12-29,sold
4508,308,Commercial,Dubai,1941312.81,2025-12-27,active
4509,758,Commercial,Ajman,836130.49,2025-02-07,expired
4510,1322,Villas,Dubai,4721099.43,2025-12-12,expired
4511,2326,Villas,Dubai,4646284.83,2025-12-18,expired
4512,1889,Apartments,Dubai,1051969.31,2024-08-30,sold
4513,1390,Apartments,Dubai,964696.33,2024-12-19,active
4514,683,Penthouses,Dubai,6084539.94,2024-03-10,active
4515,3138,Commercial,Fujairah,1207035.54,2025-02-15,expired
4516,2124,Villas,Dubai,3996176.93,2025-10-01,active
4517,2047,Commercial,Abu Dhabi,2678806.86,2024-12-18,active
4518,4736,Land,Dubai,1316830.22,2024-02-25,active
4519,611,Apartments,Sharjah,491728.71,2024-02-10,active
4520,1397,Apartments,Abu Dhabi,1046480.26,2024-03-09,active
4521,3138,Villas,Fujairah,1454921.95,2024-08-14,active
4522,704,Villas,Umm Al Quwain,1210776.07,2024-04-15,active
4523,1789,Townhouses,Abu Dhabi,2133486.36,2025-11-23,sold
4524,1151,Villas,Umm Al Quwain,1472282.27,2025-05-25,expired
4525,2694,Commercial,Sharjah,1684097.75,2025-06-11,active
4526,3599,Townhouses,Dubai,2336649.74,2025-03-20,active
4527,1397,Villas,Sharjah,1684286.58,2025-06-19,sold
4528,4855,Apartments,Dubai,1214633.75,2025-01-07,active
4529,841,Townhouses,Dubai,2729182.86,2025-06-23,sold
4530,4127,Apartments,Dubai,733690.75,2025-03-20,active
4531,4205,Land,Sharjah,813933.72,2024-12-01,active
4532,1553,Villas,Dubai,2712861.95,2024-05-24,active
4533,47,Commercial,Ajman,1220969.47,2025-10-12,active
4534,3689,Apartments,Dubai,770965.42,2025-09-29,expired
4535,2480,Townhouses,Abu Dhabi,3204908.92,2024-08-13,active
4536,4265,Villas,Dubai,3047967.0,2024-09-14,active
4537,4444,Apartments,Dubai,1393009.21,2024-10-02,active
4538,3159,Villas,Sharjah,2919077.99,2025-02-26,expired
4539,3411,Apartments,Dubai,1259867.94,2024-04-23,active
4540,2568,Apartments,Dubai,822580.98,2025-05-17,sold
4541,780,Apartments,Dubai,989784.98,2024-12-19,active
4542,839,Villas,Ajman,1690344.29,2024-05-08,active
4543,1932,Apartments,Abu Dhabi,1389378.18,2025-05-07,expired
4544,1028,Apartments,Sharjah,824205.36,2024-10-28,active
4545,1427,Commercial,Abu Dhabi,1377609.29,2025-07-03,active
4546,1296,Apartments,Dubai,933418.33,2025-12-24,sold
4547,2074,Apartments,Abu Dhabi,1010696.76,2025-03-05,active
4548,3672,Villas,Dubai,4284170.63,2025-08-14,sold
4549,1622,Townhouses,Abu Dhabi,2654406.52,2025-11-20,active
4550,4385,Villas,Sharjah,2839633.71,2025-01-18,sold
4551,3849,Apartments,Umm Al Quwain,504256.0,2024-02-26,expired
4552,4090,Villas,Dubai,2378264.76,2025-08-10,sold
4553,1463,Penthouses,Ajman,2224221.68,2024-08-15,active
4554,1792,Townhouses,Ras Al Khaimah,1255333.86,2025-04-21,active
4555,4902,Townhouses,Abu Dhabi,3096966.28,2025-12-07,active
4556,3785,Penthouses,Dubai,5987848.41,2025-02-01,active
4557,2371,Commercial,Abu Dhabi,2427584.84,2025-10-31,expired
4558,4855,Townhouses,Abu Dhabi,2350764.46,2024-04-26,sold
4559,1917,Villas,Dubai,2756728.59,2024-03-29,active
4560,848,Penthouses,Dubai,9375109.43,2025-05-18,active
4561,3124,Townhouses,Umm Al Quwain,1081121.99,2025-04-15,sold
4562,3764,Villas,Abu Dhabi,2151220.17,2025-03-01,expired
4563,326,Apartments,Sharjah,566911.55,2025-12-20,expired
4564,3741,Penthouses,Dubai,7259534.87,2025-07-18,sold
4565,4742,Apartments,Ajman,614579.51,2024-01-09,sold
4566,4860,Apartments,Dubai,887052.75,2025-01-12,active
4567,3831,Townhouses,Dubai,3163859.31,2025-02-17,expired
4568,28,Villas,Dubai,4155357.07,2025-12-09,active
4569,2438,Villas,Sharjah,2375074.62,2025-03-20,sold
4570,3273,Apartments,Dubai,1042400.14,2024-12-07,active
4571,3397,Apartments,Dubai,1182965.93,2025-05-26,active
4572,2666,Commercial,Dubai,2317984.39,2024-11-29,sold
4573,4526,Apartments,Dubai,1350546.13,2024-08-01,active
4574,3038,Villas,Dubai,2784975.65,2025-11-20,sold
4575,1548,Townhouses,Sharjah,1713408.41,2024-11-03,active
4576,789,Villas,Dubai,4065787.74,2025-03-25,active
4577,816,Apartments,Abu Dhabi,909022.04,2025-04-20,active
4578,1888,Land,Ajman,625866.28,2024-09-29,active
4579,2913,Townhouses,Dubai,3235755.88,2025-08-04,sold
4580,2063,Apartments,Dubai,1462575.12,2025-10-23,expired
4581,1153,Apartments,Dubai,1448655.63,2025-07-22,active
4582,4116,Penthouses,Abu Dhabi,8810593.88,2024-07-23,active
4583,1628,Commercial,Ajman,754192.19,2024-11-02,sold
4584,4465,Apartments,Abu Dhabi,1010955.51,2024-06-17,expired
4585,4312,Penthouses,Sharjah,4624648.78,2025-03-14,active
4586,2517,Townhouses,Sharjah,1989053.73,2024-04-19,active
4587,1139,Land,Dubai,1849284.26,2025-08-22,active
4588,2599,Commercial,Abu Dhabi,2350684.86,2024-05-15,active
4589,1782,Apartments,Dubai,1427930.56,2024-10-12,active
4590,862,Commercial,Umm Al Quwain,827321.16,2024-08-14,active
4591,1973,Apartments,Abu Dhabi,1260939.44,2025-10-21,sold
4592,4764,Commercial,Sharjah,865293.06,2025-12-13,active
4593,4363,Apartments,Ajman,429486.42,2024-09-27,active
4594,4483,Land,Sharjah,993606.55,2025-09-25,expired
4595,1057,Apartments,Dubai,791067.87,2025-07-15,active
4596,4457,Apartments,Dubai,1158806.15,2025-12-30,expired
4597,514,Villas,Abu Dhabi,3379101.23,2024-03-31,sold
4598,1570,Apartments,Dubai,1200469.51,2025-06-28,active
4599,89,Apartments,Dubai,745139.08,2025-01-08,active
4600,2551,Townhouses,Dubai,2993771.31,2024-05-25,active
4601,1063,Apartments,Abu Dhabi,722951.71,2024-05-18,active
4602,171,Apartments,Dubai,782608.97,2024-03-14,sold
4603,906,Apartments,Dubai,1032833.91,2024-08-23,expired
4604,3730,Villas,Dubai,4148954.32,2024-10-01,sold
4605,1203,Townhouses,Dubai,2072344.12,2025-11-08,expired
4606,3468,Penthouses,Umm Al Quwain,2678505.77,2025-10-21,sold
4607,4007,Villas,Sharjah,2537236.59,2025-04-11,sold
4608,4915,Commercial,Abu Dhabi,2098158.86,2024-06-12,active
4609,4537,Commercial,Ajman,983596.7,2025-08-23,active
4610,3588,Commercial,Ras Al Khaimah,917899.56,2024-11-02,active
4611,627,Apartments,Dubai,1174821.27,2025-09-03,active
4612,4701,Apartments,Abu Dhabi,1160341.29,2025-01-02,active
4613,2276,Villas,Dubai,2989767.93,2025-11-16,active
4614,2072,Apartments,Sharjah,657863.28,2024-09-14,active
4615,693,Townhouses,Sharjah,1962200.69,2024-04-26,active
4616,930,Villas,Ras Al Khaimah,1267869.5,2024-01-31,expired
4617,4742,Townhouses,Sharjah,1846557.31,2025-12-04,active
4618,877,Apartments,Abu Dhabi,916990.72,2025-09-28,active
4619,1579,Commercial,Dubai,2900756.67,2025-03-29,sold
4620,1954,Townhouses,Sharjah,1045979.35,2024-01-04,expired
4621,2505,Townhouses,Sharjah,1680225.64,2025-07-06,active
4622,4617,Apartments,Dubai,1069601.02,2024-09-18,active
4623,3445,Commercial,Dubai,2889309.0,2025-02-06,sold
4624,612,Penthouses,Dubai,7456394.93,2024-09-30,active
4625,452,Townhouses,Dubai,2915530.54,2025-08-29,active
4626,2758,Penthouses,Sharjah,3654336.22,2024-07-27,expired
4627,296,Villas,Fujairah,1669378.3,2025-02-04,active
4628,3385,Villas,Sharjah,2205336.76,2025-09-25,active
4629,4816,Commercial,Dubai,2481659.37,2025-05-21,sold
4630,868,Penthouses,Dubai,4751235.71,2025-05-14,sold
4631,75,Commercial,Dubai,2544510.82,2025-09-13,active
4632,558,Land,Sharjah,748828.9,2025-05-05,active
4633,3634,Villas,Abu Dhabi,3762841.31,2024-09-15,expired
4634,2290,Apartments,Ras Al Khaimah,818748.81,2024-11-10,expired
4635,4522,Villas,Abu Dhabi,3352359.98,2024-04-22,active
4636,2240,Apartments,Abu Dhabi,1263045.82,2025-03-19,active
4637,4077,Apartments,Dubai,1184446.86,2025-02-19,active
4638,942,Penthouses,Umm Al Quwain,2754161.35,2025-12-15,active
4639,113,Apartments,Dubai,1113418.97,2025-08-03,active
4640,2337,Townhouses,Dubai,3050831.21,2024-04-21,active
4641,1103,Apartments,Dubai,1080056.29,2025-03-05,active
4642,3956,Townhouses,Dubai,3156726.54,2025-08-26,sold
4643,1752,Townhouses,Dubai,3132033.58,2024-07-02,active
4644,829,Penthouses,Abu Dhabi,7055045.52,2024-03-21,sold
4645,4833,Villas,Dubai,4462850.26,2025-10-21,active
4646,3827,Apartments,Ras Al Khaimah,446302.97,2025-11-26,expired
4647,1570,Apartments,Abu Dhabi,1261673.32,2024-09-18,active
4648,1114,Apartments,Ajman,690173.5,2025-07-18,sold
4649,3045,Apartments,Sharjah,533018.17,2024-08-11,active
4650,661,Commercial,Abu Dhabi,1291066.48,2025-09-30,active
4651,3771,Apartments,Sharjah,527133.2,2025-06-20,expired
4652,3843,Apartments,Umm Al Quwain,534063.25,2024-12-07,sold
4653,2709,Apartments,Dubai,804052.78,2024-12-08,sold
4654,1269,Apartments,Dubai,1008015.53,2025-04-15,active
4655,545,Apartments,Ajman,681976.13,2024-04-01,sold
4656,228,Villas,Abu Dhabi,2694831.81,2025-06-23,active
4657,4777,Apartments,Sharjah,632566.19,2024-07-11,active
4658,618,Land,Dubai,1080508.19,2024-09-02,expired
4659,3586,Townhouses,Fujairah,1402499.04,2024-05-21,active
4660,1640,Villas,Sharjah,1905540.68,2024-07-14,active
4661,1014,Penthouses,Dubai,8114180.95,2025-12-21,sold
4662,4677,Townhouses,Dubai,3013093.03,2024-10-16,active
4663,699,Villas,Ras Al Khaimah,1686230.58,2025-12-07,active
4664,2595,Villas,Dubai,3652916.19,2024-02-15,sold
4665,3021,Apartments,Dubai,1436459.97,2025-09-10,active
4666,2548,Land,Dubai,1109164.02,2025-06-06,active
4667,4548,Villas,Dubai,3179313.58,2025-08-02,active
4668,1690,Commercial,Sharjah,1443438.0,2024-01-07,expired
4669,1405,Villas,Dubai,2347847.78,2025-05-01,sold
4670,2590,Apartments,Abu Dhabi,1183221.3,2024-09-13,active
4671,3696,Penthouses,Dubai,8649485.36,2025-09-27,sold
4672,1078,Villas,Dubai,4098202.92,2025-08-25,active
4673,3953,Apartments,Sharjah,588018.03,2025-09-12,active
4674,4812,Apartments,Dubai,962883.33,2024-12-03,active
4675,3562,Apartments,Abu Dhabi,1343070.5,2024-07-12,expired
4676,3197,Apartments,Abu Dhabi,1409496.63,2025-12-15,sold
4677,2984,Penthouses,Ajman,3292413.81,2025-03-21,active
4678,4608,Villas,Sharjah,1864405.63,2025-03-13,sold
4679,170,Villas,Dubai,2332562.21,2025-03-30,sold
4680,200,Villas,Ras Al Khaimah,1579593.64,2025-03-21,expired
4681,1623,Townhouses,Dubai,3052606.9,2024-03-27,active
4682,1824,Apartments,Abu Dhabi,866205.94,2025-02-04,active
4683,4618,Apartments,Umm Al Quwain,395382.06,2025-07-14,expired
4684,854,Townhouses,Dubai,1870830.36,2025-04-15,active
4685,466,Apartments,Dubai,1268038.56,2025-09-09,active
4686,4789,Apartments,Sharjah,753913.18,2024-02-28,expired
4687,2119,Commercial,Fujairah,961149.01,2025-11-22,active
4688,1273,Townhouses,Dubai,1807987.66,2024-05-23,expired
4689,4846,Commercial,Abu Dhabi,2305308.55,2024-07-18,active
4690,2510,Townhouses,Sharjah,1416204.53,2024-02-20,sold
4691,3739,Townhouses,Ras Al Khaimah,1056687.13,2025-05-04,sold
4692,895,Villas,Ras Al Khaimah,2178475.58,2025-11-07,expired
4693,1178,Villas,Dubai,2869312.63,2025-03-03,expired
4694,2293,Commercial,Dubai,2300534.04,2024-05-08,active
4695,1060,Villas,Dubai,3337503.01,2025-11-03,sold
4696,250,Penthouses,Dubai,4760261.63,2024-05-07,sold
4697,3191,Apartments,Dubai,795199.71,2025-11-21,active
4698,1896,Villas,Umm Al Quwain,1839823.91,2024-04-15,active
4699,1113,Townhouses,Ajman,1215559.01,2024-08-17,sold
4700,311,Villas,Abu Dhabi,3730010.26,2025-01-12,active
4701,2921,Apartments,Fujairah,537941.29,2025-03-04,sold
4702,1105,Villas,Fujairah,1553998.77,2025-09-14,active
4703,2236,Apartments,Abu Dhabi,916489.4,2025-05-22,active
4704,1878,Penthouses,Umm Al Quwain,2663613.19,2024-11-11,sold
4705,1092,Townhouses,Abu Dhabi,1885159.18,2024-05-09,active
4706,4739,Apartments,Ajman,468369.63,2025-02-03,active
4707,1131,Villas,Abu Dhabi,3915816.81,2025-01-23,active
4708,1587,Commercial,Abu Dhabi,2633413.43,2025-09-10,sold
4709,3157,Land,Abu Dhabi,1595805.49,2025-06-12,expired
4710,2813,Apartments,Abu Dhabi,949395.61,2024-03-19,active
4711,2037,Apartments,Dubai,879020.61,2025-08-24,active
4712,4583,Apartments,Abu Dhabi,842481.66,2024-11-15,sold
4713,4656,Land,Dubai,1557604.66,2025-06-16,sold
4714,3827,Villas,Ajman,1323282.37,2025-01-02,expired
4715,3903,Land,Ras Al Khaimah,644087.98,2025-02-17,active
4716,2551,Villas,Dubai,4819632.64,2024-11-16,active
4717,3719,Townhouses,Umm Al Quwain,1066706.78,2025-04-29,sold
4718,220,Villas,Abu Dhabi,3818836.32,2025-04-15,active
4719,482,Villas,Dubai,3733015.12,2025-04-17,sold
4720,700,Commercial,Fujairah,717291.81,2025-10-17,active
4721,2288,Apartments,Dubai,1556643.79,2025-09-23,sold
4722,4672,Villas,Dubai,2884900.75,2024-01-10,active
4723,2686,Penthouses,Fujairah,4244808.23,2024-06-27,active
4724,3806,Commercial,Dubai,1927814.35,2024-01-12,sold
4725,243,Apartments,Dubai,1409450.72,2025-11-24,active
4726,4411,Apartments,Abu Dhabi,674323.38,2024-08-25,sold
4727,550,Villas,Dubai,4757333.4,2024-05-09,sold
4728,998,Commercial,Fujairah,663897.12,2025-02-28,active
4729,4475,Villas,Abu Dhabi,3337618.42,2025-08-26,sold
4730,2659,Apartments,Abu Dhabi,1401210.63,2024-10-26,active
4731,2776,Villas,Dubai,3146670.74,2025-09-08,active
4732,3586,Apartments,Dubai,1071034.84,2024-10-02,active
4733,3223,Apartments,Dubai,1085134.79,2024-08-03,active
4734,4426,Commercial,Dubai,2441085.96,2025-03-19,active
4735,1852,Townhouses,Dubai,2877507.32,2025-04-26,expired
4736,2124,Commercial,Dubai,2124710.54,2024-05-13,active
4737,1585,Commercial,Abu Dhabi,1549713.69,2024-12-26,active
4738,2348,Apartments,Sharjah,919783.49,2024-07-29,sold
4739,3094,Villas,Umm Al Quwain,1316619.79,2024-06-04,expired
4740,4586,Townhouses,Sharjah,1657313.08,2025-11-02,sold
4741,2949,Villas,Abu Dhabi,3589426.09,2025-10-01,expired
4742,705,Apartments,Abu Dhabi,1391800.49,2024-10-16,active
4743,1239,Land,Dubai,1005313.97,2025-08-02,active
4744,1935,Townhouses,Abu Dhabi,2568067.48,2024-12-17,active
4745,3724,Villas,Dubai,2691279.88,2024-02-09,active
4746,898,Villas,Dubai,4032050.38,2025-04-09,active
4747,1207,Commercial,Dubai,1750082.56,2025-11-28,expired
4748,4478,Apartments,Abu Dhabi,896813.12,2025-07-20,active
4749,4827,Apartments,Dubai,1395098.21,2025-05-27,sold
4750,3058,Villas,Abu Dhabi,4465800.68,2025-01-01,expired
4751,4830,Apartments,Dubai,1535675.25,2025-11-16,sold
4752,1807,Townhouses,Fujairah,893406.62,2024-07-21,expired
4753,2805,Penthouses,Dubai,6443870.52,2024-02-17,expired
4754,1513,Land,Dubai,1169134.81,2024-01-23,active
4755,2797,Villas,Abu Dhabi,3482657.4,2024-09-16,sold
4756,944,Villas,Dubai,3067830.04,2024-10-05,active
4757,3182,Villas,Dubai,3678095.5,2025-09-17,sold
4758,7,Commercial,Dubai,2131124.39,2025-01-23,active
4759,3337,Townhouses,Dubai,3423384.52,2025-07-20,active
4760,2201,Apartments,Fujairah,430421.69,2024-10-06,sold
4761,2772,Townhouses,Dubai,2603170.92,2025-09-12,active
4762,4392,Apartments,Ras Al Khaimah,661724.46,2024-12-03,expired
4763,3615,Penthouses,Dubai,7141342.09,2025-08-22,active
4764,361,Apartments,Dubai,1041936.25,2025-12-14,sold
4765,1963,Apartments,Abu Dhabi,1434520.94,2024-12-05,sold
4766,4844,Apartments,Ras Al Khaimah,610713.99,2025-06-08,active
4767,2325,Apartments,Abu Dhabi,735320.19,2025-06-19,sold
4768,3126,Apartments,Fujairah,512037.74,2024-12-03,active
4769,650,Commercial,Ras Al Khaimah,1329613.22,2025-05-25,sold
4770,51,Townhouses,Dubai,2339356.59,2025-07-27,active
4771,3516,Apartments,Dubai,1360580.36,2024-06-04,sold
4772,2520,Apartments,Dubai,1148912.56,2024-05-25,expired
4773,521,Apartments,Sharjah,757433.37,2025-12-19,active
4774,1419,Villas,Sharjah,2497679.01,2024-04-14,active
4775,1320,Apartments,Sharjah,743035.81,2025-12-03,active
4776,4294,Commercial,Ajman,744634.85,2025-02-21,active
4777,196,Apartments,Sharjah,510936.89,2024-08-28,expired
4778,1136,Townhouses,Dubai,2982797.29,2025-09-20,expired
4779,2119,Commercial,Dubai,2072271.75,2025-02-22,sold
4780,583,Villas,Ajman,1369102.28,2024-08-05,sold
4781,3807,Townhouses,Dubai,1651228.16,2024-08-06,active
4782,4490,Villas,Dubai,2494749.32,2024-12-22,active
4783,2541,Villas,Sharjah,2186480.27,2025-05-07,sold
4784,3688,Penthouses,Dubai,6486702.3,2025-12-08,active
4785,3548,Villas,Ras Al Khaimah,1897921.11,2025-11-03,active
4786,4606,Villas,Dubai,4020157.11,2024-10-17,expired
4787,1145,Villas,Dubai,4564205.87,2024-12-11,expired
4788,579,Villas,Dubai,3765388.46,2025-11-28,active
4789,4056,Villas,Abu Dhabi,3303070.19,2024-08-17,expired
4790,3835,Villas,Sharjah,1626789.11,2024-07-29,active
4791,631,Townhouses,Abu Dhabi,2708366.37,2024-03-25,active
4792,4976,Apartments,Ajman,515486.67,2024-08-02,sold
4793,4311,Villas,Sharjah,1455521.68,2025-07-28,active
4794,3924,Apartments,Abu Dhabi,1409351.16,2024-09-25,active
4795,307,Apartments,Ajman,369684.52,2025-12-09,active
4796,1590,Apartments,Sharjah,959910.2,2025-12-17,sold
4797,1959,Apartments,Dubai,793711.32,2025-04-28,expired
4798,4165,Apartments,Dubai,1022229.93,2024-01-11,active
4799,2650,Apartments,Abu Dhabi,957335.56,2025-04-14,sold
4800,2913,Apartments,Dubai,1013877.54,2024-09-28,active
4801,3376,Townhouses,Fujairah,1055325.98,2024-01-18,sold
4802,4287,Apartments,Dubai,1104951.54,2024-10-07,active
4803,4475,Apartments,Abu Dhabi,1219291.52,2025-02-12,active
4804,1979,Apartments,Umm Al Quwain,585676.92,2025-05-10,expired
4805,3540,Land,Dubai,1936488.27,2024-06-18,sold
4806,4446,Townhouses,Abu Dhabi,2739900.97,2024-05-01,sold
4807,3583,Townhouses,Dubai,2861026.89,2024-10-22,expired
4808,2679,Commercial,Dubai,1436619.99,2025-03-18,active
4809,4778,Land,Sharjah,1146321.47,2024-08-21,active
4810,2161,Commercial,Fujairah,850693.57,2025-06-01,active
4811,1378,Villas,Dubai,4576845.83,2025-07-02,expired
4812,2327,Apartments,Abu Dhabi,949929.66,2024-06-14,active
4813,4833,Villas,Abu Dhabi,3455014.58,2024-12-05,sold
4814,399,Apartments,Ras Al Khaimah,450740.05,2024-11-28,expired
4815,4051,Penthouses,Abu Dhabi,4479015.49,2024-07-26,sold
4816,2563,Commercial,Sharjah,1669319.57,2024-10-11,sold
4817,1540,Villas,Sharjah,1654152.7,2024-12-09,expired
4818,1018,Penthouses,Ajman,3628660.16,2025-02-27,active
4819,2245,Commercial,Sharjah,1207383.18,2024-01-05,sold
4820,2218,Villas,Dubai,2367693.39,2025-10-19,active
4821,3482,Villas,Abu Dhabi,2665972.15,2025-08-18,active
4822,2891,Apartments,Dubai,884924.0,2024-09-11,active
4823,1051,Apartments,Sharjah,494767.96,2024-10-16,active
4824,1926,Apartments,Abu Dhabi,912667.58,2024-06-23,expired
4825,4318,Penthouses,Dubai,5973002.96,2024-07-02,active
4826,1157,Commercial,Abu Dhabi,1533062.09,2025-01-22,expired
4827,404,Villas,Dubai,4250913.91,2025-06-16,sold
